Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-09-19T04:00:00.000Z,507.3469182959,516.0319056285,507.0984916072,514.6705322266,52474100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-22T04:00:00.000Z,512.3452424901,514.4816754142,509.3143886624,511.2124023438,20009300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-23T04:00:00.000Z,510.5664542881,511.3515213424,504.1173079646,506.0252380371,19799600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-24T04:00:00.000Z,507.1679860456,509.2547456727,503.7297696554,506.9394226074,13533700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-25T04:00:00.000Z,505.101046743,506.8003068435,501.8615838863,503.839050293,15786500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-26T04:00:00.000Z,506.8499972142,510.7055837598,503.4316440083,508.2411804199,16213100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-29T04:00:00.000Z,508.2808926445,513.5971983463,505.677386375,511.3613586426,17617800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-09-30T04:00:00.000Z,510.0099885223,514.899008231,506.4525320782,514.6903686523,19728200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-01T04:00:00.000Z,511.5600762745,517.2341620265,508.4696637233,516.4392089844,22632300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-02T04:00:00.000Z,514.3823296081,518.3173691618,507.466109426,512.4942626953,21222900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-03T04:00:00.000Z,513.8456285403,517.2143082735,511.7588690628,514.0940551758,15112300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-06T04:00:00.000Z,515.3461902238,527.6880704622,514.9387971845,525.2435302734,21388600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-07T04:00:00.000Z,524.9652461342,526.4657528279,518.1583800776,520.6823730469,14615200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-08T04:00:00.000Z,519.9867481875,523.6336339322,519.7979415331,521.5468139648,13363400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-10-09T04:00:00.000Z,519.052684723,521.0301509722,514.1437721413,519.1123046875,18343600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
